project_id,reporting_date,reporting_month,physical_progress_pct,cumulative_expenditure_cr
PRJ-SYN-000285,2024-11-06,18,39.14,1617.61
PRJ-SYN-000285,2024-12-06,19,41.77,1716.73
PRJ-SYN-000285,2025-01-05,20,44.42,1816.38
PRJ-SYN-000285,2025-02-04,21,47.1,1916.53
PRJ-SYN-000285,2025-03-06,22,49.8,2017.15
PRJ-SYN-000285,2025-04-05,23,52.53,2118.24
PRJ-SYN-000285,2025-05-05,24,55.28,2219.76
PRJ-SYN-000285,2025-06-04,25,58.06,2321.71
PRJ-SYN-000285,2025-07-04,26,60.86,2424.07
PRJ-SYN-000285,2025-08-03,27,63.68,2526.82
PRJ-SYN-000285,2025-09-02,28,66.52,2629.95
PRJ-SYN-000285,2025-10-02,29,69.38,2733.45
PRJ-SYN-000285,2025-11-01,30,72.26,2837.31
PRJ-SYN-000285,2025-12-01,31,75.16,2941.52
PRJ-SYN-000285,2025-12-31,32,78.08,3046.06
PRJ-SYN-000285,2026-01-30,33,81.01,3150.93
PRJ-SYN-000285,2026-03-01,34,83.97,3256.12
PRJ-SYN-000286,2024-10-07,56,65.8,3172.1
PRJ-SYN-000286,2024-11-06,57,67.21,3234.47
PRJ-SYN-000286,2024-12-06,58,68.63,3296.94
PRJ-SYN-000286,2025-01-05,59,70.05,3359.52
PRJ-SYN-000286,2025-02-04,60,71.48,3422.21
PRJ-SYN-000286,2025-03-06,61,72.91,3485.0
PRJ-SYN-000286,2025-04-05,62,74.34,3547.9
PRJ-SYN-000286,2025-05-05,63,75.79,3610.9
PRJ-SYN-000286,2025-06-04,64,77.23,3673.99
PRJ-SYN-000286,2025-07-04,65,78.68,3737.19
PRJ-SYN-000286,2025-08-03,66,80.14,3800.48
PRJ-SYN-000286,2025-09-02,67,81.6,3863.87
PRJ-SYN-000286,2025-10-02,68,83.06,3927.36
PRJ-SYN-000286,2025-11-01,69,84.53,3990.93
PRJ-SYN-000286,2025-12-01,70,86.0,4054.6
PRJ-SYN-000286,2025-12-31,71,87.48,4118.36
PRJ-SYN-000286,2026-01-30,72,88.96,4182.21
PRJ-SYN-000286,2026-03-01,73,90.44,4246.15
PRJ-SYN-000287,2024-10-07,24,48.26,512.39
PRJ-SYN-000287,2024-11-06,25,50.68,535.92
PRJ-SYN-000287,2024-12-06,26,53.12,559.55
PRJ-SYN-000287,2025-01-05,27,55.58,583.27
PRJ-SYN-000287,2025-02-04,28,58.06,607.07
PRJ-SYN-000287,2025-03-06,29,60.56,630.96
PRJ-SYN-000287,2025-04-05,30,63.07,654.94
PRJ-SYN-000287,2025-05-05,31,65.6,678.99
PRJ-SYN-000287,2025-06-04,32,68.15,703.12
PRJ-SYN-000287,2025-07-04,33,70.72,727.33
PRJ-SYN-000287,2025-08-03,34,73.3,751.61
PRJ-SYN-000287,2025-09-02,35,75.89,775.96
PRJ-SYN-000287,2025-10-02,36,78.5,800.39
PRJ-SYN-000287,2025-11-01,37,81.12,824.88
PRJ-SYN-000287,2025-12-01,38,83.76,849.43
PRJ-SYN-000287,2025-12-31,39,86.41,874.05
PRJ-SYN-000287,2026-01-30,40,89.08,898.74
PRJ-SYN-000287,2026-03-01,41,91.76,923.48
PRJ-SYN-000288,2024-10-07,10,16.89,85.1
PRJ-SYN-000288,2024-11-06,11,18.94,94.51
PRJ-SYN-000288,2024-12-06,12,21.03,104.0
PRJ-SYN-000288,2025-01-05,13,23.15,113.57
PRJ-SYN-000288,2025-02-04,14,25.3,123.22
PRJ-SYN-000288,2025-03-06,15,27.48,132.93
PRJ-SYN-000288,2025-04-05,16,29.69,142.71
PRJ-SYN-000288,2025-05-05,17,31.94,152.55
PRJ-SYN-000288,2025-06-04,18,34.2,162.45
PRJ-SYN-000288,2025-07-04,19,36.5,172.41
PRJ-SYN-000288,2025-08-03,20,38.81,182.41
PRJ-SYN-000288,2025-09-02,21,41.15,192.47
PRJ-SYN-000288,2025-10-02,22,43.52,202.58
PRJ-SYN-000288,2025-11-01,23,45.9,212.73
PRJ-SYN-000288,2025-12-01,24,48.3,222.93
PRJ-SYN-000288,2025-12-31,25,50.73,233.16
PRJ-SYN-000288,2026-01-30,26,53.17,243.44
PRJ-SYN-000288,2026-03-01,27,55.64,253.76
PRJ-SYN-000289,2024-10-07,72,76.51,170.74
PRJ-SYN-000289,2024-11-06,73,77.79,173.35
PRJ-SYN-000289,2024-12-06,74,79.07,175.96
PRJ-SYN-000289,2025-01-05,75,80.35,178.58
PRJ-SYN-000289,2025-02-04,76,81.64,181.2
PRJ-SYN-000289,2025-03-06,77,82.93,183.83
PRJ-SYN-000289,2025-04-05,78,84.22,186.45
PRJ-SYN-000289,2025-05-05,79,85.52,189.09
PRJ-SYN-000289,2025-06-04,80,86.82,191.72
PRJ-SYN-000289,2025-07-04,81,88.12,194.36
PRJ-SYN-000289,2025-08-03,82,89.43,197.0
PRJ-SYN-000289,2025-09-02,83,90.74,199.64
PRJ-SYN-000289,2025-10-02,84,92.05,202.29
PRJ-SYN-000289,2025-11-01,85,93.37,204.94
PRJ-SYN-000289,2025-12-01,86,94.69,207.59
PRJ-SYN-000289,2025-12-31,87,96.01,210.25
PRJ-SYN-000289,2026-01-30,88,97.34,212.91
PRJ-SYN-000289,2026-03-01,89,98.67,215.57
PRJ-SYN-000290,2024-10-07,35,49.04,727.27
PRJ-SYN-000290,2024-11-06,36,50.73,750.16
PRJ-SYN-000290,2024-12-06,37,52.42,773.11
PRJ-SYN-000290,2025-01-05,38,54.13,796.13
PRJ-SYN-000290,2025-02-04,39,55.84,819.2
PRJ-SYN-000290,2025-03-06,40,57.57,842.34
PRJ-SYN-000290,2025-04-05,41,59.3,865.53
PRJ-SYN-000290,2025-05-05,42,61.04,888.78
PRJ-SYN-000290,2025-06-04,43,62.78,912.08
PRJ-SYN-000290,2025-07-04,44,64.54,935.44
PRJ-SYN-000290,2025-08-03,45,66.3,958.86
PRJ-SYN-000290,2025-09-02,46,68.08,982.32
PRJ-SYN-000290,2025-10-02,47,69.86,1005.84
PRJ-SYN-000290,2025-11-01,48,71.64,1029.4
PRJ-SYN-000290,2025-12-01,49,73.44,1053.02
PRJ-SYN-000290,2025-12-31,50,75.24,1076.68
PRJ-SYN-000290,2026-01-30,51,77.05,1100.39
PRJ-SYN-000290,2026-03-01,52,78.87,1124.15
PRJ-SYN-000291,2024-10-07,35,60.78,1457.53
PRJ-SYN-000291,2024-11-06,36,62.87,1503.4
PRJ-SYN-000291,2024-12-06,37,64.97,1549.4
PRJ-SYN-000291,2025-01-05,38,67.08,1595.52
PRJ-SYN-000291,2025-02-04,39,69.21,1641.77
PRJ-SYN-000291,2025-03-06,40,71.34,1688.14
PRJ-SYN-000291,2025-04-05,41,73.49,1734.62
PRJ-SYN-000291,2025-05-05,42,75.64,1781.21
PRJ-SYN-000291,2025-06-04,43,77.81,1827.92
PRJ-SYN-000291,2025-07-04,44,79.99,1874.73
PRJ-SYN-000291,2025-08-03,45,82.17,1921.65
PRJ-SYN-000291,2025-09-02,46,84.37,1968.68
PRJ-SYN-000291,2025-10-02,47,86.57,2015.81
PRJ-SYN-000291,2025-11-01,48,88.79,2063.04
PRJ-SYN-000291,2025-12-01,49,91.01,2110.36
PRJ-SYN-000291,2025-12-31,50,93.25,2157.79
PRJ-SYN-000291,2026-01-30,51,95.49,2205.3
PRJ-SYN-000291,2026-03-01,52,97.74,2252.92
PRJ-SYN-000292,2024-10-07,68,75.44,380.03
PRJ-SYN-000292,2024-11-06,69,76.78,386.18
PRJ-SYN-000292,2024-12-06,70,78.11,392.35
PRJ-SYN-000292,2025-01-05,71,79.45,398.52
PRJ-SYN-000292,2025-02-04,72,80.8,404.69
PRJ-SYN-000292,2025-03-06,73,82.15,410.88
PRJ-SYN-000292,2025-04-05,74,83.5,417.08
PRJ-SYN-000292,2025-05-05,75,84.85,423.28
PRJ-SYN-000292,2025-06-04,76,86.21,429.49
PRJ-SYN-000292,2025-07-04,77,87.58,435.71
PRJ-SYN-000292,2025-08-03,78,88.94,441.94
PRJ-SYN-000292,2025-09-02,79,90.31,448.18
PRJ-SYN-000292,2025-10-02,80,91.69,454.42
PRJ-SYN-000292,2025-11-01,81,93.06,460.67
PRJ-SYN-000292,2025-12-01,82,94.44,466.93
PRJ-SYN-000292,2025-12-31,83,95.83,473.2
PRJ-SYN-000292,2026-01-30,84,97.22,479.48
PRJ-SYN-000292,2026-03-01,85,98.61,485.76
PRJ-SYN-000293,2024-10-07,20,33.14,148.9
PRJ-SYN-000293,2024-11-06,21,35.14,157.11
PRJ-SYN-000293,2024-12-06,22,37.16,165.36
PRJ-SYN-000293,2025-01-05,23,39.2,173.64
PRJ-SYN-000293,2025-02-04,24,41.25,181.97
PRJ-SYN-000293,2025-03-06,25,43.32,190.32
PRJ-SYN-000293,2025-04-05,26,45.41,198.71
PRJ-SYN-000293,2025-05-05,27,47.51,207.14
PRJ-SYN-000293,2025-06-04,28,49.63,215.59
PRJ-SYN-000293,2025-07-04,29,51.77,224.08
PRJ-SYN-000293,2025-08-03,30,53.92,232.59
PRJ-SYN-000293,2025-09-02,31,56.08,241.13
PRJ-SYN-000293,2025-10-02,32,58.26,249.7
PRJ-SYN-000293,2025-11-01,33,60.45,258.3
PRJ-SYN-000293,2025-12-01,34,62.65,266.92
PRJ-SYN-000293,2025-12-31,35,64.87,275.57
PRJ-SYN-000293,2026-01-30,36,67.1,284.24
PRJ-SYN-000293,2026-03-01,37,69.34,292.94
PRJ-SYN-000294,2024-10-07,61,73.32,659.97
PRJ-SYN-000294,2024-11-06,62,74.77,671.88
PRJ-SYN-000294,2024-12-06,63,76.22,683.81
PRJ-SYN-000294,2025-01-05,64,77.67,695.76
PRJ-SYN-000294,2025-02-04,65,79.13,707.72
PRJ-SYN-000294,2025-03-06,66,80.59,719.71
PRJ-SYN-000294,2025-04-05,67,82.06,731.71
PRJ-SYN-000294,2025-05-05,68,83.53,743.74
PRJ-SYN-000294,2025-06-04,69,85.01,755.78
PRJ-SYN-000294,2025-07-04,70,86.49,767.83
PRJ-SYN-000294,2025-08-03,71,87.97,779.91
PRJ-SYN-000294,2025-09-02,72,89.46,792.0
PRJ-SYN-000294,2025-10-02,73,90.96,804.11
PRJ-SYN-000294,2025-11-01,74,92.45,816.23
PRJ-SYN-000294,2025-12-01,75,93.96,828.37
PRJ-SYN-000294,2025-12-31,76,95.46,840.53
PRJ-SYN-000294,2026-01-30,77,96.97,852.71
PRJ-SYN-000294,2026-03-01,78,98.48,864.89
PRJ-SYN-000295,2024-10-07,33,54.29,121.65
PRJ-SYN-000295,2024-11-06,34,56.27,125.71
PRJ-SYN-000295,2024-12-06,35,58.26,129.78
PRJ-SYN-000295,2025-01-05,36,60.26,133.87
PRJ-SYN-000295,2025-02-04,37,62.28,137.97
PRJ-SYN-000295,2025-03-06,38,64.3,142.07
PRJ-SYN-000295,2025-04-05,39,66.34,146.19
PRJ-SYN-000295,2025-05-05,40,68.38,150.32
PRJ-SYN-000295,2025-06-04,41,70.44,154.46
PRJ-SYN-000295,2025-07-04,42,72.51,158.61
PRJ-SYN-000295,2025-08-03,43,74.58,162.77
PRJ-SYN-000295,2025-09-02,44,76.67,166.93
PRJ-SYN-000295,2025-10-02,45,78.77,171.11
PRJ-SYN-000295,2025-11-01,46,80.87,175.3
PRJ-SYN-000295,2025-12-01,47,82.98,179.5
PRJ-SYN-000295,2025-12-31,48,85.11,183.7
PRJ-SYN-000295,2026-01-30,49,87.24,187.92
PRJ-SYN-000295,2026-03-01,50,89.38,192.14
PRJ-SYN-000296,2024-10-07,33,45.37,3510.82
PRJ-SYN-000296,2024-11-06,34,47.02,3628.02
PRJ-SYN-000296,2024-12-06,35,48.69,3745.57
PRJ-SYN-000296,2025-01-05,36,50.36,3863.45
PRJ-SYN-000296,2025-02-04,37,52.04,3981.67
PRJ-SYN-000296,2025-03-06,38,53.74,4100.2
PRJ-SYN-000296,2025-04-05,39,55.44,4219.04
PRJ-SYN-000296,2025-05-05,40,57.15,4338.19
PRJ-SYN-000296,2025-06-04,41,58.87,4457.64
PRJ-SYN-000296,2025-07-04,42,60.59,4577.38
PRJ-SYN-000296,2025-08-03,43,62.33,4697.41
PRJ-SYN-000296,2025-09-02,44,64.07,4817.71
PRJ-SYN-000296,2025-10-02,45,65.82,4938.29
PRJ-SYN-000296,2025-11-01,46,67.58,5059.14
PRJ-SYN-000296,2025-12-01,47,69.35,5180.25
PRJ-SYN-000296,2025-12-31,48,71.12,5301.62
PRJ-SYN-000296,2026-01-30,49,72.9,5423.24
PRJ-SYN-000296,2026-03-01,50,74.69,5545.11
PRJ-SYN-000297,2024-10-07,46,67.28,440.46
PRJ-SYN-000297,2024-11-06,47,69.04,451.0
PRJ-SYN-000297,2024-12-06,48,70.81,461.57
PRJ-SYN-000297,2025-01-05,49,72.58,472.16
PRJ-SYN-000297,2025-02-04,50,74.36,482.77
PRJ-SYN-000297,2025-03-06,51,76.15,493.4
PRJ-SYN-000297,2025-04-05,52,77.94,504.05
PRJ-SYN-000297,2025-05-05,53,79.75,514.73
PRJ-SYN-000297,2025-06-04,54,81.56,525.42
PRJ-SYN-000297,2025-07-04,55,83.37,536.13
PRJ-SYN-000297,2025-08-03,56,85.19,546.86
PRJ-SYN-000297,2025-09-02,57,87.02,557.62
PRJ-SYN-000297,2025-10-02,58,88.86,568.39
PRJ-SYN-000297,2025-11-01,59,90.7,579.18
PRJ-SYN-000297,2025-12-01,60,92.55,589.98
PRJ-SYN-000297,2025-12-31,61,94.4,600.81
PRJ-SYN-000297,2026-01-30,62,96.26,611.65
PRJ-SYN-000297,2026-03-01,63,98.13,622.51
PRJ-SYN-000298,2024-10-07,68,75.44,964.49
PRJ-SYN-000298,2024-11-06,69,76.78,980.1
PRJ-SYN-000298,2024-12-06,70,78.11,995.74
PRJ-SYN-000298,2025-01-05,71,79.45,1011.4
PRJ-SYN-000298,2025-02-04,72,80.8,1027.08
PRJ-SYN-000298,2025-03-06,73,82.15,1042.78
PRJ-SYN-000298,2025-04-05,74,83.5,1058.5
PRJ-SYN-000298,2025-05-05,75,84.85,1074.25
PRJ-SYN-000298,2025-06-04,76,86.21,1090.02
PRJ-SYN-000298,2025-07-04,77,87.58,1105.8
PRJ-SYN-000298,2025-08-03,78,88.94,1121.61
PRJ-SYN-000298,2025-09-02,79,90.31,1137.44
PRJ-SYN-000298,2025-10-02,80,91.69,1153.28
PRJ-SYN-000298,2025-11-01,81,93.06,1169.15
PRJ-SYN-000298,2025-12-01,82,94.44,1185.04
PRJ-SYN-000298,2025-12-31,83,95.83,1200.95
PRJ-SYN-000298,2026-01-30,84,97.22,1216.87
PRJ-SYN-000298,2026-03-01,85,98.61,1232.82
PRJ-SYN-000299,2024-10-07,27,54.17,246.35
PRJ-SYN-000299,2024-11-06,28,56.59,256.4
PRJ-SYN-000299,2024-12-06,29,59.02,266.49
PRJ-SYN-000299,2025-01-05,30,61.47,276.62
PRJ-SYN-000299,2025-02-04,31,63.94,286.78
PRJ-SYN-000299,2025-03-06,32,66.42,296.97
PRJ-SYN-000299,2025-04-05,33,68.92,307.2
PRJ-SYN-000299,2025-05-05,34,71.44,317.45
PRJ-SYN-000299,2025-06-04,35,73.97,327.74
PRJ-SYN-000299,2025-07-04,36,76.51,338.05
PRJ-SYN-000299,2025-08-03,37,79.07,348.4
PRJ-SYN-000299,2025-09-02,38,81.64,358.77
PRJ-SYN-000299,2025-10-02,39,84.22,369.17
PRJ-SYN-000299,2025-11-01,40,86.82,379.59
PRJ-SYN-000299,2025-12-01,41,89.43,390.04
PRJ-SYN-000299,2025-12-31,42,92.05,400.52
PRJ-SYN-000299,2026-01-30,43,94.69,411.02
PRJ-SYN-000299,2026-03-01,44,97.34,421.55
PRJ-SYN-000300,2024-10-07,43,65.73,369.12
PRJ-SYN-000300,2024-11-06,44,67.57,378.57
PRJ-SYN-000300,2024-12-06,45,69.42,388.05
PRJ-SYN-000300,2025-01-05,46,71.27,397.55
PRJ-SYN-000300,2025-02-04,47,73.13,407.06
PRJ-SYN-000300,2025-03-06,48,75.01,416.6
PRJ-SYN-000300,2025-04-05,49,76.88,426.16
PRJ-SYN-000300,2025-05-05,50,78.77,435.73
PRJ-SYN-000300,2025-06-04,51,80.67,445.33
PRJ-SYN-000300,2025-07-04,52,82.57,454.94
PRJ-SYN-000300,2025-08-03,53,84.48,464.58
PRJ-SYN-000300,2025-09-02,54,86.39,474.23
PRJ-SYN-000300,2025-10-02,55,88.32,483.9
PRJ-SYN-000300,2025-11-01,56,90.25,493.58
PRJ-SYN-000300,2025-12-01,57,92.18,503.29
PRJ-SYN-000300,2025-12-31,58,94.13,513.01
PRJ-SYN-000300,2026-01-30,59,96.08,522.75
PRJ-SYN-000300,2026-03-01,60,98.04,532.5
PRJ-SYN-000301,2024-10-07,23,24.56,172.45
PRJ-SYN-000301,2024-11-06,24,25.84,180.72
PRJ-SYN-000301,2024-12-06,25,27.14,189.02
PRJ-SYN-000301,2025-01-05,26,28.45,197.35
PRJ-SYN-000301,2025-02-04,27,29.77,205.72
PRJ-SYN-000301,2025-03-06,28,31.09,214.11
PRJ-SYN-000301,2025-04-05,29,32.43,222.54
PRJ-SYN-000301,2025-05-05,30,33.78,230.99
PRJ-SYN-000301,2025-06-04,31,35.13,239.48
PRJ-SYN-000301,2025-07-04,32,36.5,247.99
PRJ-SYN-000301,2025-08-03,33,37.87,256.53
PRJ-SYN-000301,2025-09-02,34,39.25,265.09
PRJ-SYN-000301,2025-10-02,35,40.64,273.68
PRJ-SYN-000301,2025-11-01,36,42.04,282.29
PRJ-SYN-000301,2025-12-01,37,43.44,290.93
PRJ-SYN-000301,2025-12-31,38,44.86,299.59
PRJ-SYN-000301,2026-01-30,39,46.28,308.28
PRJ-SYN-000301,2026-03-01,40,47.71,316.98
PRJ-SYN-000302,2024-10-07,41,64.61,1808.84
PRJ-SYN-000302,2024-11-06,42,66.51,1857.43
PRJ-SYN-000302,2024-12-06,43,68.41,1906.13
PRJ-SYN-000302,2025-01-05,44,70.33,1954.95
PRJ-SYN-000302,2025-02-04,45,72.25,2003.88
PRJ-SYN-000302,2025-03-06,46,74.18,2052.92
PRJ-SYN-000302,2025-04-05,47,76.12,2102.06
PRJ-SYN-000302,2025-05-05,48,78.07,2151.31
PRJ-SYN-000302,2025-06-04,49,80.02,2200.66
PRJ-SYN-000302,2025-07-04,50,81.99,2250.12
PRJ-SYN-000302,2025-08-03,51,83.96,2299.67
PRJ-SYN-000302,2025-09-02,52,85.94,2349.32
PRJ-SYN-000302,2025-10-02,53,87.92,2399.06
PRJ-SYN-000302,2025-11-01,54,89.92,2448.9
PRJ-SYN-000302,2025-12-01,55,91.92,2498.83
PRJ-SYN-000302,2025-12-31,56,93.93,2548.85
PRJ-SYN-000302,2026-01-30,57,95.95,2598.96
PRJ-SYN-000302,2026-03-01,58,97.97,2649.16
PRJ-SYN-000303,2024-10-07,77,77.72,217.23
PRJ-SYN-000303,2024-11-06,78,78.93,220.33
PRJ-SYN-000303,2024-12-06,79,80.15,223.44
PRJ-SYN-000303,2025-01-05,80,81.37,226.56
PRJ-SYN-000303,2025-02-04,81,82.59,229.67
PRJ-SYN-000303,2025-03-06,82,83.81,232.8
PRJ-SYN-000303,2025-04-05,83,85.04,235.92
PRJ-SYN-000303,2025-05-05,84,86.27,239.05
PRJ-SYN-000303,2025-06-04,85,87.51,242.18
PRJ-SYN-000303,2025-07-04,86,88.74,245.32
PRJ-SYN-000303,2025-08-03,87,89.98,248.46
PRJ-SYN-000303,2025-09-02,88,91.22,251.6
PRJ-SYN-000303,2025-10-02,89,92.47,254.75
PRJ-SYN-000303,2025-11-01,90,93.72,257.9
PRJ-SYN-000303,2025-12-01,91,94.97,261.05
PRJ-SYN-000303,2025-12-31,92,96.22,264.21
PRJ-SYN-000303,2026-01-30,93,97.48,267.37
PRJ-SYN-000303,2026-03-01,94,98.74,270.53
PRJ-SYN-000304,2024-10-07,63,73.97,2577.22
PRJ-SYN-000304,2024-11-06,64,75.38,2622.26
PRJ-SYN-000304,2024-12-06,65,76.79,2667.36
PRJ-SYN-000304,2025-01-05,66,78.21,2712.54
PRJ-SYN-000304,2025-02-04,67,79.64,2757.78
PRJ-SYN-000304,2025-03-06,68,81.06,2803.09
PRJ-SYN-000304,2025-04-05,69,82.5,2848.47
PRJ-SYN-000304,2025-05-05,70,83.93,2893.91
PRJ-SYN-000304,2025-06-04,71,85.37,2939.42
PRJ-SYN-000304,2025-07-04,72,86.82,2984.99
PRJ-SYN-000304,2025-08-03,73,88.27,3030.63
PRJ-SYN-000304,2025-09-02,74,89.72,3076.32
PRJ-SYN-000304,2025-10-02,75,91.18,3122.08
PRJ-SYN-000304,2025-11-01,76,92.64,3167.9
PRJ-SYN-000304,2025-12-01,77,94.1,3213.79
PRJ-SYN-000304,2025-12-31,78,95.57,3259.73
PRJ-SYN-000304,2026-01-30,79,97.04,3305.73
PRJ-SYN-000304,2026-03-01,80,98.52,3351.78
PRJ-SYN-000305,2024-10-07,26,53.19,417.37
PRJ-SYN-000305,2024-11-06,27,55.65,435.06
PRJ-SYN-000305,2024-12-06,28,58.14,452.82
PRJ-SYN-000305,2025-01-05,29,60.64,470.64
PRJ-SYN-000305,2025-02-04,30,63.15,488.52
PRJ-SYN-000305,2025-03-06,31,65.69,506.46
PRJ-SYN-000305,2025-04-05,32,68.24,524.46
PRJ-SYN-000305,2025-05-05,33,70.81,542.52
PRJ-SYN-000305,2025-06-04,34,73.39,560.63
PRJ-SYN-000305,2025-07-04,35,75.99,578.79
PRJ-SYN-000305,2025-08-03,36,78.6,597.01
PRJ-SYN-000305,2025-09-02,37,81.23,615.28
PRJ-SYN-000305,2025-10-02,38,83.87,633.59
PRJ-SYN-000305,2025-11-01,39,86.52,651.96
PRJ-SYN-000305,2025-12-01,40,89.19,670.37
PRJ-SYN-000305,2025-12-31,41,91.88,688.83
PRJ-SYN-000305,2026-01-30,42,94.57,707.33
PRJ-SYN-000305,2026-03-01,43,97.28,725.88
PRJ-SYN-000306,2024-10-07,74,77.01,867.43
PRJ-SYN-000306,2024-11-06,75,78.26,880.33
PRJ-SYN-000306,2024-12-06,76,79.51,893.25
PRJ-SYN-000306,2025-01-05,77,80.77,906.19
PRJ-SYN-000306,2025-02-04,78,82.03,919.14
PRJ-SYN-000306,2025-03-06,79,83.29,932.11
PRJ-SYN-000306,2025-04-05,80,84.56,945.1
PRJ-SYN-000306,2025-05-05,81,85.83,958.1
PRJ-SYN-000306,2025-06-04,82,87.1,971.12
PRJ-SYN-000306,2025-07-04,83,88.38,984.16
PRJ-SYN-000306,2025-08-03,84,89.66,997.21
PRJ-SYN-000306,2025-09-02,85,90.94,1010.27
PRJ-SYN-000306,2025-10-02,86,92.23,1023.36
PRJ-SYN-000306,2025-11-01,87,93.51,1036.45
PRJ-SYN-000306,2025-12-01,88,94.81,1049.56
PRJ-SYN-000306,2025-12-31,89,96.1,1062.69
PRJ-SYN-000306,2026-01-30,90,97.4,1075.83
PRJ-SYN-000306,2026-03-01,91,98.7,1088.99
PRJ-SYN-000307,2024-10-07,34,60.06,521.5
PRJ-SYN-000307,2024-11-06,35,62.18,538.39
PRJ-SYN-000307,2024-12-06,36,64.32,555.34
PRJ-SYN-000307,2025-01-05,37,66.47,572.33
PRJ-SYN-000307,2025-02-04,38,68.63,589.37
PRJ-SYN-000307,2025-03-06,39,70.81,606.45
PRJ-SYN-000307,2025-04-05,40,72.99,623.58
PRJ-SYN-000307,2025-05-05,41,75.19,640.75
PRJ-SYN-000307,2025-06-04,42,77.39,657.96
PRJ-SYN-000307,2025-07-04,43,79.61,675.21
PRJ-SYN-000307,2025-08-03,44,81.84,692.5
PRJ-SYN-000307,2025-09-02,45,84.07,709.84
PRJ-SYN-000307,2025-10-02,46,86.32,727.21
PRJ-SYN-000307,2025-11-01,47,88.58,744.61
PRJ-SYN-000307,2025-12-01,48,90.84,762.06
PRJ-SYN-000307,2025-12-31,49,93.12,779.54
PRJ-SYN-000307,2026-01-30,50,95.4,797.06
PRJ-SYN-000307,2026-03-01,51,97.7,814.61
PRJ-SYN-000308,2024-10-07,65,65.37,312.4
PRJ-SYN-000308,2024-11-06,66,66.57,317.69
PRJ-SYN-000308,2024-12-06,67,67.79,322.99
PRJ-SYN-000308,2025-01-05,68,69.0,328.29
PRJ-SYN-000308,2025-02-04,69,70.22,333.61
PRJ-SYN-000308,2025-03-06,70,71.45,338.93
PRJ-SYN-000308,2025-04-05,71,72.67,344.26
PRJ-SYN-000308,2025-05-05,72,73.9,349.6
PRJ-SYN-000308,2025-06-04,73,75.14,354.94
PRJ-SYN-000308,2025-07-04,74,76.37,360.3
PRJ-SYN-000308,2025-08-03,75,77.61,365.65
PRJ-SYN-000308,2025-09-02,76,78.86,371.02
PRJ-SYN-000308,2025-10-02,77,80.1,376.39
PRJ-SYN-000308,2025-11-01,78,81.35,381.78
PRJ-SYN-000308,2025-12-01,79,82.61,387.16
PRJ-SYN-000308,2025-12-31,80,83.86,392.56
PRJ-SYN-000308,2026-01-30,81,85.12,397.96
PRJ-SYN-000308,2026-03-01,82,86.38,403.37
PRJ-SYN-000309,2024-10-07,44,66.26,1253.19
PRJ-SYN-000309,2024-11-06,45,68.07,1284.56
PRJ-SYN-000309,2024-12-06,46,69.89,1315.99
PRJ-SYN-000309,2025-01-05,47,71.72,1347.49
PRJ-SYN-000309,2025-02-04,48,73.56,1379.07
PRJ-SYN-000309,2025-03-06,49,75.4,1410.7
PRJ-SYN-000309,2025-04-05,50,77.25,1442.4
PRJ-SYN-000309,2025-05-05,51,79.11,1474.17
PRJ-SYN-000309,2025-06-04,52,80.97,1505.99
PRJ-SYN-000309,2025-07-04,53,82.84,1537.88
PRJ-SYN-000309,2025-08-03,54,84.72,1569.83
PRJ-SYN-000309,2025-09-02,55,86.61,1601.84
PRJ-SYN-000309,2025-10-02,56,88.5,1633.9
PRJ-SYN-000309,2025-11-01,57,90.4,1666.03
PRJ-SYN-000309,2025-12-01,58,92.31,1698.21
PRJ-SYN-000309,2025-12-31,59,94.22,1730.44
PRJ-SYN-000309,2026-01-30,60,96.14,1762.73
PRJ-SYN-000309,2026-03-01,61,98.07,1795.07
PRJ-SYN-000310,2024-10-07,55,62.01,1754.12
PRJ-SYN-000310,2024-11-06,56,63.37,1789.24
PRJ-SYN-000310,2024-12-06,57,64.73,1824.41
PRJ-SYN-000310,2025-01-05,58,66.09,1859.65
PRJ-SYN-000310,2025-02-04,59,67.46,1894.95
PRJ-SYN-000310,2025-03-06,60,68.84,1930.31
PRJ-SYN-000310,2025-04-05,61,70.21,1965.73
PRJ-SYN-000310,2025-05-05,62,71.6,2001.21
PRJ-SYN-000310,2025-06-04,63,72.99,2036.74
PRJ-SYN-000310,2025-07-04,64,74.38,2072.33
PRJ-SYN-000310,2025-08-03,65,75.78,2107.98
PRJ-SYN-000310,2025-09-02,66,77.18,2143.68
PRJ-SYN-000310,2025-10-02,67,78.58,2179.43
PRJ-SYN-000310,2025-11-01,68,79.99,2215.24
PRJ-SYN-000310,2025-12-01,69,81.4,2251.1
PRJ-SYN-000310,2025-12-31,70,82.82,2287.02
PRJ-SYN-000310,2026-01-30,71,84.24,2322.98
PRJ-SYN-000310,2026-03-01,72,85.67,2358.99
PRJ-SYN-000311,2024-10-07,65,74.58,593.98
PRJ-SYN-000311,2024-11-06,66,75.96,604.04
PRJ-SYN-000311,2024-12-06,67,77.34,614.12
PRJ-SYN-000311,2025-01-05,68,78.73,624.21
PRJ-SYN-000311,2025-02-04,69,80.12,634.31
PRJ-SYN-000311,2025-03-06,70,81.51,644.43
PRJ-SYN-000311,2025-04-05,71,82.91,654.57
PRJ-SYN-000311,2025-05-05,72,84.32,664.71
